Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2017-09-07,34.606,34.931,33.937,34.205,2111229
2017-09-08,34.109,34.52,33.985,34.147,1344585
2017-09-11,34.3,34.529,33.927,33.927,1729616
2017-09-12,34.052,34.376,33.163,33.354,2401002
2017-09-13,33.45,33.67,33.01,33.297,2360173
2017-09-14,33.344,33.717,33.344,33.717,1672050
2017-09-15,33.66,33.823,33.001,33.201,5959753
2017-09-18,33.335,33.774,33.335,33.679,1176929
2017-09-19,33.679,34.396,33.613,34.157,1801655
2017-09-20,34.186,34.376,33.574,33.909,644868
2017-09-21,33.909,34.205,33.727,34.09,1258629
2017-09-22,33.917,34.386,33.86,34.07,1957559
2017-09-25,34.023,34.29,33.774,33.774,577351
2017-09-26,33.727,33.87,33.211,33.44,705318
2017-09-27,33.431,33.794,33.058,33.058,1090392
2017-09-28,33.287,33.536,33.01,33.097,853872
2017-09-29,33.097,33.937,33.068,33.756,1321649
2017-10-02,34.013,34.157,33.536,33.832,1412078
2017-10-03,33.823,34.004,33.574,33.727,925124
2017-10-04,33.65,34.07,33.497,33.631,1587100
2017-10-05,33.507,33.87,33.335,33.698,1021475
2017-10-06,33.727,33.746,33.106,33.134,1811234
2017-10-09,33.23,33.517,33.22,33.421,829922
2017-10-10,33.774,34.319,33.756,34.319,2034466
2017-10-11,34.329,35.255,34.252,34.978,3248781
2017-10-12,35.065,35.351,34.902,35.198,2265788
2017-10-13,35.093,35.342,34.931,34.959,1641148
2017-10-16,34.988,35.485,34.835,34.835,1634333
2017-10-17,34.892,35.428,34.855,35.16,2071701
2017-10-18,35.093,35.332,34.873,34.873,1193848
2017-10-19,35.065,35.877,34.921,35.724,4266115
2017-10-20,35.828,35.828,35.304,35.494,1780197
2017-10-23,35.437,35.609,35.036,35.036,1454591
2017-10-24,35.055,35.428,34.453,34.5,1850670
2017-10-25,34.472,35.016,34.472,34.959,1137797
2017-10-26,34.855,35.045,34.443,34.549,810508
